Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude
家樂福斗六店站,VmId: cc7c84a5-f7ce-412e-8ca8-52c2fa4277e6<br>地址: 雲林縣斗六市雲林路二段297號(近雲林縣政府)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.702237<br>Longitude: 120.530646,,,,,"-1","0","-1",,,cc7c84a5-f7ce-412e-8ca8-52c2fa4277e6,雲林縣斗六市雲林路二段297號(近雲林縣政府),已啟用,"23.702237","120.530646"
全鋒大崙加油站,VmId: cc949c7e-cfef-4bd4-afcc-2c827f126174<br>地址: 桃園市中壢區中正路四段765號(近中正路四段/福山路一段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.992790<br>Longitude: 121.169720,,,,,"-1","0","-1",,,cc949c7e-cfef-4bd4-afcc-2c827f126174,桃園市中壢區中正路四段765號(近中正路四段/福山路一段口),已啟用,"24.992790","121.169720"
應安168 桃園場停車場站(多站),VmId: cc96768b-abdc-45fc-9e99-936c06fce6f9<br>地址: 桃園市桃園區吉林路7號(近大林路/吉林路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.988469<br>Longitude: 121.315583,,,,,"-1","0","-1",,,cc96768b-abdc-45fc-9e99-936c06fce6f9,桃園市桃園區吉林路7號(近大林路/吉林路口),已啟用,"24.988469","121.315583"
新北市大漢停車場站,VmId: ccaa733a-085d-4a29-84ba-58c66031f5f4<br>地址: 新北市板橋區民生路三段119號對面(近民生路三段/文化路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.024454<br>Longitude: 121.467472,,,,,"-1","0","-1",,,ccaa733a-085d-4a29-84ba-58c66031f5f4,新北市板橋區民生路三段119號對面(近民生路三段/文化路二段口),已啟用,"25.024454","121.467472"
中油沅成加油站,VmId: ccc82a5e-b789-4dc8-80ad-43d27413f6af<br>地址: 屏東縣潮州鎮潮州路1211號(近潮州路/四維路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.561250<br>Longitude: 120.554093,,,,,"-1","0","-1",,,ccc82a5e-b789-4dc8-80ad-43d27413f6af,屏東縣潮州鎮潮州路1211號(近潮州路/四維路),已啟用,"22.561250","120.554093"
中油通丞加油站,VmId: ccd7d712-6f8f-48e7-843a-eb604a139de5<br>地址: 南投縣名間鄉名松路二段35號(近名松路二段/新厝路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.833021<br>Longitude: 120.639661,,,,,"-1","0","-1",,,ccd7d712-6f8f-48e7-843a-eb604a139de5,南投縣名間鄉名松路二段35號(近名松路二段/新厝路口),已啟用,"23.833021","120.639661"
7-ELEVEN 新忠貞店站(多站),VmId: cd00be94-2e2d-46f6-9d8c-5ef26ab6fbcb<br>地址: 台中市沙鹿區東大路二段1587號(近東大路二段/忠貞路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.242155<br>Longitude: 120.614401,,,,,"-1","0","-1",,,cd00be94-2e2d-46f6-9d8c-5ef26ab6fbcb,台中市沙鹿區東大路二段1587號(近東大路二段/忠貞路口),已啟用,"24.242155","120.614401"
臺灣大道市政大樓附屬平面停車場站(多站)(惠中路側),VmId: cd24f0aa-1580-4c9d-8a78-98ad5928dd7e<br>地址: 臺中市西屯區惠中路、市政北七路(近惠中路/市政北七路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.161998<br>Longitude: 120.645066,,,,,"-1","0","-1",,,cd24f0aa-1580-4c9d-8a78-98ad5928dd7e,臺中市西屯區惠中路、市政北七路(近惠中路/市政北七路口),已啟用,"24.161998","120.645066"
全家中壢龍興店站,VmId: cd25f55f-e4a7-4880-9182-6767bd4ef812<br>地址: 桃園市中壢區龍岡路二段317號﹑319號(近龍岡路二段/龍岡路二段321巷交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.942167<br>Longitude: 121.230130,,,,,"-1","0","-1",,,cd25f55f-e4a7-4880-9182-6767bd4ef812,桃園市中壢區龍岡路二段317號﹑319號(近龍岡路二段/龍岡路二段321巷交叉口),已啟用,"24.942167","121.230130"
中油美林加油站,VmId: cd5bf080-99e7-4e2e-affb-b2021c79b540<br>地址: 高雄市旗山區延平二路114號(近旗山區農會-旗尾分部)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.882504<br>Longitude: 120.495128,,,,,"-1","0","-1",,,cd5bf080-99e7-4e2e-affb-b2021c79b540,高雄市旗山區延平二路114號(近旗山區農會-旗尾分部),已啟用,"22.882504","120.495128"
全家大里新光店站(多站),VmId: cd643d33-9f36-41f5-a1e8-526fde807e1d<br>地址: 台中市大里區新光路93號(近新光路/東榮路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.109505<br>Longitude: 120.691908,,,,,"-1","0","-1",,,cd643d33-9f36-41f5-a1e8-526fde807e1d,台中市大里區新光路93號(近新光路/東榮路口),已啟用,"24.109505","120.691908"
台塑中泰加油站,VmId: cd787a0e-b812-430a-9092-aa0f2bac9505<br>地址: 新北市泰山區泰林路二段32號(近中港西路/泰林路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.057274<br>Longitude: 121.436322,,,,,"-1","0","-1",,,cd787a0e-b812-430a-9092-aa0f2bac9505,新北市泰山區泰林路二段32號(近中港西路/泰林路口),已啟用,"25.057274","121.436322"
新竹竹蓮市場站(多站),VmId: cda5dcd1-a69b-4015-a909-1e724f61deee<br>地址: 新竹市東區竹蓮街15號(近竹蓮街與竹蓮街26巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.797328<br>Longitude: 120.971723,,,,,"-1","0","-1",,,cda5dcd1-a69b-4015-a909-1e724f61deee,新竹市東區竹蓮街15號(近竹蓮街與竹蓮街26巷口),已啟用,"24.797328","120.971723"
臺中市長青學苑站(多站),VmId: cdaf5d89-ae59-4b0c-9456-b1d640eb38d6<br>地址: 臺中市霧峰區大同路16號(近大同路/民生路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.061536<br>Longitude: 120.699756,,,,,"-1","0","-1",,,cdaf5d89-ae59-4b0c-9456-b1d640eb38d6,臺中市霧峰區大同路16號(近大同路/民生路口),已啟用,"24.061536","120.699756"
中油北投加油站,VmId: cddc5457-15f4-4b4f-ace7-b19cbc671c5d<br>地址: 台北市北投區承德路七段384號(近承德路七段/公館路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.119563<br>Longitude: 121.502393,,,,,"-1","0","-1",,,cddc5457-15f4-4b4f-ace7-b19cbc671c5d,台北市北投區承德路七段384號(近承德路七段/公館路口),已啟用,"25.119563","121.502393"
中油頭份工業區加油站,VmId: cddd4615-6fb3-44b7-a854-0b98f2f07e08<br>地址: 苗栗縣頭份市蘆竹里中華路519號(近中華路與中民路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.676638<br>Longitude: 120.895369,,,,,"-1","0","-1",,,cddd4615-6fb3-44b7-a854-0b98f2f07e08,苗栗縣頭份市蘆竹里中華路519號(近中華路與中民路口),已啟用,"24.676638","120.895369"
台塑明月潭加油站,VmId: ce2cfac4-0339-485e-b7e9-e4cb5f1bdd7d<br>地址: 高雄市大寮區內坑路158之6號(近內坑路/高71鄉道)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.589401<br>Longitude: 120.380138,,,,,"-1","0","-1",,,ce2cfac4-0339-485e-b7e9-e4cb5f1bdd7d,高雄市大寮區內坑路158之6號(近內坑路/高71鄉道),已啟用,"22.589401","120.380138"
HiLife 竹北北鮮店站,VmId: ce48b960-e99a-4298-abb1-6cdd4783566c<br>地址: 新竹縣竹北市大同街33號(近三民路/大同街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.834422<br>Longitude: 121.009722,,,,,"-1","0","-1",,,ce48b960-e99a-4298-abb1-6cdd4783566c,新竹縣竹北市大同街33號(近三民路/大同街口),已啟用,"24.834422","121.009722"
中油文中北加油站,VmId: ce49abdf-c47c-4a6b-b349-d5e709e034a3<br>地址: 桃園市桃園區文中路一段99號(近龍安國小)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.991632<br>Longitude: 121.270507,,,,,"-1","0","-1",,,ce49abdf-c47c-4a6b-b349-d5e709e034a3,桃園市桃園區文中路一段99號(近龍安國小),已啟用,"24.991632","121.270507"
中油連城加油站(多站),VmId: ce75ea5c-f5e9-412c-b382-509ca03bb815<br>地址: 新北市土城區金城路三段283號(近金城路三段/延吉街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.990694<br>Longitude: 121.473340,,,,,"-1","0","-1",,,ce75ea5c-f5e9-412c-b382-509ca03bb815,新北市土城區金城路三段283號(近金城路三段/延吉街口),已啟用,"24.990694","121.473340"
愛買三重店站(多站),VmId: ce9164e6-85be-44e7-b83f-f23a1dde3410<br>地址: 新北市三重區中正北路193巷45號(近中正北路193巷/中正北路193巷43弄)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.071251<br>Longitude: 121.475951,,,,,"-1","0","-1",,,ce9164e6-85be-44e7-b83f-f23a1dde3410,新北市三重區中正北路193巷45號(近中正北路193巷/中正北路193巷43弄),已啟用,"25.071251","121.475951"
新北市光華段機車場站(多站),VmId: cea9e361-25c4-4009-bfb2-f093c146c195<br>地址: 新北市板橋區南雅西路二段145巷底(近南雅西路二段145巷5號)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.011701<br>Longitude: 121.451706,,,,,"-1","0","-1",,,cea9e361-25c4-4009-bfb2-f093c146c195,新北市板橋區南雅西路二段145巷底(近南雅西路二段145巷5號),已啟用,"25.011701","121.451706"
7-ELEVEN 寶斗店站,VmId: ceebc946-cbf1-4756-8392-91bb6ed262e5<br>地址: 彰化縣北斗鎮復興路281號(近心動廣場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.878494<br>Longitude: 120.527916,,,,,"-1","0","-1",,,ceebc946-cbf1-4756-8392-91bb6ed262e5,彰化縣北斗鎮復興路281號(近心動廣場),已啟用,"23.878494","120.527916"
中油佳昌加油站,VmId: cef09cbb-8bc7-4217-bec1-81c1399f4838<br>地址: 台南市後壁區頂寮54之30號(近台1線)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.338674<br>Longitude: 120.352475,,,,,"-1","0","-1",,,cef09cbb-8bc7-4217-bec1-81c1399f4838,台南市後壁區頂寮54之30號(近台1線),已啟用,"23.338674","120.352475"
Gogoro 新莊中華服務中心站,VmId: cf1f5b23-416c-498f-93d8-da94cea2a0bb<br>地址: 新北市新莊區中華路二段201號(近中華路二段/昌中橋口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.052653<br>Longitude: 121.452218,,,,,"-1","0","-1",,,cf1f5b23-416c-498f-93d8-da94cea2a0bb,新北市新莊區中華路二段201號(近中華路二段/昌中橋口),已啟用,"25.052653","121.452218"
家樂福成功店站(多站),VmId: cf3c1071-f42d-408d-9432-35821ac3a6c7<br>地址: 高雄市前鎮區中華五路1111號(近中華五路/忠勤路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.605490<br>Longitude: 120.304620,,,,,"-1","0","-1",,,cf3c1071-f42d-408d-9432-35821ac3a6c7,高雄市前鎮區中華五路1111號(近中華五路/忠勤路口),已啟用,"22.605490","120.304620"
中油桃園中正加油站,VmId: cf649c03-f96f-4646-bf1a-411d55ea1a63<br>地址: 桃園市桃園區中正路1550號(近中正路/同安街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.026758<br>Longitude: 121.294021,,,,,"-1","0","-1",,,cf649c03-f96f-4646-bf1a-411d55ea1a63,桃園市桃園區中正路1550號(近中正路/同安街口),已啟用,"25.026758","121.294021"
Gogoro 板橋萬板服務中心站,VmId: cf7f05b8-90a4-4359-af70-2fc2855d8d1a<br>地址: 新北市板橋區萬板路9號(近萬板路/民生路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.020968<br>Longitude: 121.470388,,,,,"-1","0","-1",,,cf7f05b8-90a4-4359-af70-2fc2855d8d1a,新北市板橋區萬板路9號(近萬板路/民生路二段口),已啟用,"25.020968","121.470388"
富山苗栗中山路停車場站(多站),VmId: cf945a81-b0f0-439d-9b98-82945f577311<br>地址: 苗栗縣苗栗市中山路413號旁(近中山路與中山路415巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.560594<br>Longitude: 120.821560,,,,,"-1","0","-1",,,cf945a81-b0f0-439d-9b98-82945f577311,苗栗縣苗栗市中山路413號旁(近中山路與中山路415巷口),已啟用,"24.560594","120.821560"
全聯埔心東明店站,VmId: cfa2d220-f6d0-484d-bf76-1c3bf4abdf22<br>地址: 彰化縣埔心鄉員林大道七段133號(近員林大道/東明路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.954691<br>Longitude: 120.562527,,,,,"-1","0","-1",,,cfa2d220-f6d0-484d-bf76-1c3bf4abdf22,彰化縣埔心鄉員林大道七段133號(近員林大道/東明路口),已啟用,"23.954691","120.562527"
新北市臺電公司北部展示館站,VmId: cfa7af59-7dca-423e-ac3f-6a760c34371f<br>地址: 新北市萬里區野柳里八斗60號(近台電第二核能發電廠口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.206942<br>Longitude: 121.660089,,,,,"-1","0","-1",,,cfa7af59-7dca-423e-ac3f-6a760c34371f,新北市萬里區野柳里八斗60號(近台電第二核能發電廠口),已啟用,"25.206942","121.660089"
中油高雄林森二路加油站,VmId: cfcf8e29-a71e-4ee1-814a-08d2a5ec7f51<br>地址: 高雄市新興區新田路82號(近林森一路/新田路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.623418<br>Longitude: 120.306076,,,,,"-1","0","-1",,,cfcf8e29-a71e-4ee1-814a-08d2a5ec7f51,高雄市新興區新田路82號(近林森一路/新田路口),已啟用,"22.623418","120.306076"
臺中市文修停車場站(多站),VmId: cfe0fcd2-321c-410a-86c6-b7596caa914c<br>地址: 台中市西屯區漢翔路、烈美街(近漢翔路/烈美街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.185249<br>Longitude: 120.642253,,,,,"-1","0","-1",,,cfe0fcd2-321c-410a-86c6-b7596caa914c,台中市西屯區漢翔路、烈美街(近漢翔路/烈美街口),已啟用,"24.185249","120.642253"
7-ELEVEN 鼎東店站(多站),VmId: cfe64460-d191-4cdc-b9f1-785df2f8def8<br>地址: 屏東縣東港鎮興東里中正路二段491號(近中正路二段/興東路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.481113<br>Longitude: 120.467012,,,,,"-1","0","-1",,,cfe64460-d191-4cdc-b9f1-785df2f8def8,屏東縣東港鎮興東里中正路二段491號(近中正路二段/興東路口),已啟用,"22.481113","120.467012"
全聯彰化溪州店站,VmId: cff10ebe-f7bf-48a5-9346-cd130a432eb9<br>地址: 彰化縣溪州鄉忠孝路5號(近溪州國中)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.849427<br>Longitude: 120.493496,,,,,"-1","0","-1",,,cff10ebe-f7bf-48a5-9346-cd130a432eb9,彰化縣溪州鄉忠孝路5號(近溪州國中),已啟用,"23.849427","120.493496"
全家水上柳子林店站,VmId: d001fdd2-30c6-4e75-b423-3469394dd32e<br>地址: 嘉義縣水上鄉柳林村1500號(近水上鄉農會柳林辦事處)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.430368<br>Longitude: 120.411364,,,,,"-1","0","-1",,,d001fdd2-30c6-4e75-b423-3469394dd32e,嘉義縣水上鄉柳林村1500號(近水上鄉農會柳林辦事處),已啟用,"23.430368","120.411364"
中油澳底加油站,VmId: d0679b98-2b7c-42e6-be84-d3d9cb357063<br>地址: 新北市貢寮區美艷山街6-2號(近澳底漁港)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.060826<br>Longitude: 121.929041,,,,,"-1","0","-1",,,d0679b98-2b7c-42e6-be84-d3d9cb357063,新北市貢寮區美艷山街6-2號(近澳底漁港),已啟用,"25.060826","121.929041"
臺中市大雅區公所站(多站),VmId: d06eff0d-ffcc-416c-a60c-f2d08e47ae0a<br>地址: 台中市大雅區雅環路二段299號(近大雅區戶政事務所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.229194<br>Longitude: 120.648217,,,,,"-1","0","-1",,,d06eff0d-ffcc-416c-a60c-f2d08e47ae0a,台中市大雅區雅環路二段299號(近大雅區戶政事務所),已啟用,"24.229194","120.648217"
全聯新莊建中店站,VmId: d07a21eb-5edb-479e-a4db-1668a6cd4b66<br>地址: 新北市新莊區建中街62號(近新泰路/建中街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.037280<br>Longitude: 121.448167,,,,,"-1","0","-1",,,d07a21eb-5edb-479e-a4db-1668a6cd4b66,新北市新莊區建中街62號(近新泰路/建中街口),已啟用,"25.037280","121.448167"
新北市重新橋下機車停車場站,VmId: d0a23eeb-936c-491e-a598-124bd2fe12ea<br>地址: 新北市三重區重新路4段244巷口(近重新橋)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.053659<br>Longitude: 121.485676,,,,,"-1","0","-1",,,d0a23eeb-936c-491e-a598-124bd2fe12ea,新北市三重區重新路4段244巷口(近重新橋),已啟用,"25.053659","121.485676"
全聯彰化鹿港店站(多站),VmId: d0c8435d-f69d-4d4d-8da9-513e50fff798<br>地址: 彰化縣鹿港鎮復興路210號(近復興路/育民街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.054909<br>Longitude: 120.438271,,,,,"-1","0","-1",,,d0c8435d-f69d-4d4d-8da9-513e50fff798,彰化縣鹿港鎮復興路210號(近復興路/育民街口),已啟用,"24.054909","120.438271"
臺中市潮洋臨時停車場站(多站),VmId: d0cb6712-6ece-48a2-b139-8d16d8fd5bff<br>地址: 台中市西屯區逢甲路、福星路(近逢甲路75巷/福星路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.178646<br>Longitude: 120.644268,,,,,"-1","0","-1",,,d0cb6712-6ece-48a2-b139-8d16d8fd5bff,台中市西屯區逢甲路、福星路(近逢甲路75巷/福星路口),已啟用,"24.178646","120.644268"
普客泰順街第二停車場站(多站),VmId: d0e0efd1-b1c8-4b44-9c4b-3819079ed993<br>地址: 台北市大安區泰順街34號北側空地(近泰順公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.025003<br>Longitude: 121.531392,,,,,"-1","0","-1",,,d0e0efd1-b1c8-4b44-9c4b-3819079ed993,台北市大安區泰順街34號北側空地(近泰順公園),已啟用,"25.025003","121.531392"
中油千越東港加油站,VmId: d0eb08a7-aa3b-4963-9fb8-fe875c9accec<br>地址: 屏東縣東港鎮沿海路128號(近沿海路/東新路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.471846<br>Longitude: 120.463994,,,,,"-1","0","-1",,,d0eb08a7-aa3b-4963-9fb8-fe875c9accec,屏東縣東港鎮沿海路128號(近沿海路/東新路),已啟用,"22.471846","120.463994"
全家永康永明店站,VmId: d0f235f7-c508-41e7-b3fb-8c83eb8c137c<br>地址: 台南市永康區永明街262號(近國民路/永明街179巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.024407<br>Longitude: 120.262786,,,,,"-1","0","-1",,,d0f235f7-c508-41e7-b3fb-8c83eb8c137c,台南市永康區永明街262號(近國民路/永明街179巷口),已啟用,"23.024407","120.262786"
HiLife 三重重賓店站,VmId: d0f9e260-6775-4648-9deb-a011b1deed61<br>地址: 新北市三重區中正北路415號(近全聯三重中正店)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.072233<br>Longitude: 121.470530,,,,,"-1","0","-1",,,d0f9e260-6775-4648-9deb-a011b1deed61,新北市三重區中正北路415號(近全聯三重中正店),已啟用,"25.072233","121.470530"
7-ELEVEN 新莊伯店站,VmId: d125bd25-6b0e-4251-8ef5-920674b002d3<br>地址: 桃園市桃園區莊敬路一段175號(近莊敬路一段/莊敬路一段181巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.025311<br>Longitude: 121.300170,,,,,"-1","0","-1",,,d125bd25-6b0e-4251-8ef5-920674b002d3,桃園市桃園區莊敬路一段175號(近莊敬路一段/莊敬路一段181巷口),已啟用,"25.025311","121.300170"
新北市環河公園站(多站),VmId: d1270ce0-262a-40b0-a3cc-f389821f5e1a<br>地址: 新北市板橋區板城路與南雅西路2段301巷41弄交叉口(近板橋環河公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.016546<br>Longitude: 121.451002,,,,,"-1","0","-1",,,d1270ce0-262a-40b0-a3cc-f389821f5e1a,新北市板橋區板城路與南雅西路2段301巷41弄交叉口(近板橋環河公園),已啟用,"25.016546","121.451002"
全聯土庫馬光店站(多站),VmId: d145518f-2d4a-4682-bcb0-b6f9959aaea0<br>地址: 雲林縣土庫鎮和平街18號(近馬光國小)<br>營業時間: 24HR<br>目前狀態: 建置中(其他狀態100)<br>Latitude: 23.704149<br>Longitude: 120.357113,,,,,"-1","0","-1",,,d145518f-2d4a-4682-bcb0-b6f9959aaea0,雲林縣土庫鎮和平街18號(近馬光國小),建置中(其他狀態100),"23.704149","120.357113"
中油新庄子加油站,VmId: d1798168-4b5e-4656-a65c-6a411c444ac6<br>地址: 新竹縣新豐鄉重興村新庄路429號(近新庄路與新庄路431巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.906904<br>Longitude: 120.983347,,,,,"-1","0","-1",,,d1798168-4b5e-4656-a65c-6a411c444ac6,新竹縣新豐鄉重興村新庄路429號(近新庄路與新庄路431巷口),已啟用,"24.906904","120.983347"
全家大里東芳店站,VmId: d1a70a2f-1069-43e2-b933-eac629a3ebed<br>地址: 台中市大里區東南路142之6號1樓(近東南路/東南路148巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.079539<br>Longitude: 120.694483,,,,,"-1","0","-1",,,d1a70a2f-1069-43e2-b933-eac629a3ebed,台中市大里區東南路142之6號1樓(近東南路/東南路148巷口),已啟用,"24.079539","120.694483"
中油日日春加油站,VmId: d1af0185-3a78-430a-8e0f-f63356bf157b<br>地址: 屏東縣里港鄉中山南路8號(近中山南路/塔樓路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.768441<br>Longitude: 120.493765,,,,,"-1","0","-1",,,d1af0185-3a78-430a-8e0f-f63356bf157b,屏東縣里港鄉中山南路8號(近中山南路/塔樓路),已啟用,"22.768441","120.493765"
